,ID,Class,Text_Post,Duracao,DiaDaSemana,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas
336,7142697600049794309,Wrinkle Spokesperson Comb over Microphone Chin Collar Ear Forehead Nose,você jovem saber.,45.37,terça-feira,297600,843,2700,"- É comum um jovem, por inexperiência ou influência, confundir liberdade com um mundo sem regras e acabar se rebelando contra os próprios pais. Sei disso porque também já fui um. Porém, fiquei do lado deles, pois percebi que eram os únicos capazes de dar a própria vida por mim. #jair #bolsonaro #presidente #mensagem #jovem #brasil #deus #patria #familia #liberdade #🇧🇷",32700,0,Bombou,Mediano,Bombou,Bombou
337,7142701810724244742,Television Display device Blazer Suit Tie Spokesperson Joy World Coat Microphone News Person Blurred,LULA 13_KRZES_ONN ENTREVISTA CANDICATO APRESDENCA LULA O_LACSON REVEL TO Here OH_Lula 13 @LulaOficial 1h_Boa noite para quem vai ter uma boa noite_de sono._CAN_BRASIL,8.54,terça-feira,149200,312,143,O que acharam da entrevista na CNN? #brasildaesperança #lulapresidente,11300,1,Mediano,Flopou,Flopou,Mediano
338,7142840652773084421,Blazer Person Spokesperson Tie Blue Suit Product Coat Font Electric blue News,LULA_PRESIDENTE_SABATINA CNN BRASIL_Necessidade primária_NE do Brasil é acabar com DE_a fome_DO BRASIL É_ACABAR COM_A FOME,41.98,terça-feira,125400,318,591,Acabar com a fome e trazer dignidade para todo o povo brasileiro ❤️🇧🇷 #Lulapresidente #brasildaesperança #cnnbrasil #lula #fome,6714,1,Mediano,Flopou,Mediano,Flopou
339,7142842734926204166,Font Hat Joy Gesture Window Person,R$_ETANOL_COM_SEM CANETADA!_GAS_CON,42.47,terça-feira,1600000,4433,8459,#combustiveis #gasolina #lei #brasil #reducao #de #precos #🇧🇷 #presidente #jair #sao #paulo #sp #BOLSONARO #compartilhe #etanol #alimentos #pt #voto #desonestos #povo #compartilhe,159300,0,Viral,Viral,Viral,Viral
340,7142888038056676614,Font Person Top Collar Electric blue Sleeve Hat Smile Joy,Fala Raí!_LULA,79.27,terça-feira,115200,263,736,Obrigado ao craque do futebol Raí por esse vídeo! Marque aqui um amigo e uma amiga pra assistir ⚽️❤️🇧🇷 #brasildaesperança #futebolbrasileiro #jogadordefutebol #Raí #lulanoprimeiroturno #Lula #lulapresidente,4663,1,Flopou,Flopou,Mediano,Flopou
341,7142936906580413702,Head Cheek Nose Microphone Eyebrow Eye liner Lip Eye Eyelash Joy Forehead Mouth,como que isso é possível?,42.79,terça-feira,3100000,2217,10800,#imposto #jair #bolsonaro #diminuicao #brasil #brasileiros #🇧🇷 #presidente #jairbolsonaro #podcast,263300,0,Viral,Bombou,Viral,Viral
342,7142967289648893190,Hat Chin Skin Spokesperson Wrinkle Gesture Joy Forehead Tie Smile Nose Human Person Beard,eu amo meu nome Lula,7.89,terça-feira,11700000,75800,38600,Entrei pra trend 😎 #brasildaesperança #EquipeLula #lulapresidente2022❤️ #Lulapresidente,1600000,1,Viral,Viral,Viral,Viral
343,7143046599567019269,Nose Organ Hair Event Beard Moustache Facial hair Laptop Microphone,EU_D_ag_IA,46.39,terça-feira,144600,380,661,Lula sabe melhor que ninguém o que o povo brasileiro está passando e vai tirar o Brasil da fome e desemprego. #brasildaesperança #Lula #fome #desemprego #equipelula,6654,1,Mediano,Flopou,Mediano,Flopou
344,7143216083946786053,Person Joy Happy Smile Font,LULA 13_PRESIDENTE_ALCKMIN VICE_BRASIL DA_ESPERANÇA_+,44.14,quarta-feira,167200,327,349,A #primavera vai chegar. 💐🇧🇷❤️#brasildaesperança #Lula #direitostrabalhistas #esperança,5346,1,Mediano,Flopou,Flopou,Flopou
345,7143238576904490245,Forehead Cheek Wrinkle Joy Ear Chin Gesture Nose,"FALO PALAVRÃO,_&$!#%",15.42,quarta-feira,279000,822,1382,#jair #bolsonaro #bolsonaro #sincero #brasil #curiosidade #presidente #jairbolsonaro #🇧🇷 #podcast,31000,0,Bombou,Mediano,Bombou,Bombou
346,7143330045069724934,Clothing Facial hair Wrinkle Person Skin Joy Eyebrow Beard Forehead Chin Moustache Nose,ONA_BORA TIKTOKERS_Bora tiktokers,29.7,quarta-feira,565100,3603,957,BORA TIKTOKERS! A hora de virar votos é agora ❤️🇧🇷 converse com seus amigos e familiares e bora eleger o Lula para um #brasildaesperança #EquipeLula #lulapresidente,41200,1,Bombou,Viral,Mediano,Bombou
347,7143393316858514694,Performing arts Hat Blurred Lighting Joy Fun Product Fan Entertainment Crowd Event,,23.68,quarta-feira,191100,673,608,#natal #rio #grande #do #norte #rn #luzes #celular #bacana #presidente #jair #bolsonaro #brasil #🇧🇷 #jairbolsonaro #vinteedois,18900,0,Mediano,Mediano,Mediano,Mediano
348,7143600673618218246,Gesture Forehead Chin,www._Eu acho que bebida é_proibida na cadeia.,56.31,quinta-feira,462800,1283,1034,#jair #bolsonaro #presidente #vinteedois #brasil #jairbolsonaro #🇧🇷,58600,0,Bombou,Bombou,Mediano,Bombou
349,7143612096566152454,Chin Skin Joy Lip Person Vision care Cheek Glasses Mouth Eyebrow Nose Sunglasses Smile,Reconstruir_o Brasil_gente dizer,52.52,quinta-feira,139900,383,261,Vamos juntos reconstruir o Brasil 🇧🇷❤️ #brasildaesperança #Lulapresidente,6085,1,Mediano,Flopou,Flopou,Flopou
350,7143687631988100358,T-shirt Person Shoe Jeans Flooring Automotive design,PRUTQA-AE_AQUI_Orgulho de se_gaúcho de ori_e de coração._u_CSD CSD ($) C$) CSD_AS_FELIZ DE NOVO,43.61,quinta-feira,3800000,11700,10800,"Com Lula, a vida era melhor ❤️ #brasildaesperança #Lula #lulapresidente #preço #tudocaro",407300,1,Viral,Viral,Viral,Viral
351,7143765546046115078,Font Human Gesture Eyewear Event People Glasses Joy Adaptation Beard Person Happy Facial expression,A EMOÇÃO_TOMA CONTA_DE LULA_AMOS_ONA,73.28,quinta-feira,582100,2918,4796,Lula sabe fo poder transformador da #Educação e vai governar pra que todos tenham acesso ao ensino de qualidade #Eleições2022 #lula #Lulapresidente #brasildaesperança,56500,1,Bombou,Viral,Viral,Bombou
352,7143773749043645701,Thumb Eyelash Ear Jaw Nose Mouth Gesture,N_na busca de um remédio_na farmácia popular.,14.5,quinta-feira,270100,816,635,#remedio #farmacia #popular #presidente #jair #bolsonaro #jairbolsonaro #fala #brasil #verdade #🇧🇷,27200,0,Bombou,Mediano,Mediano,Bombou
353,7143953519387692294,Entertainment Glasses Person Joy Organ Font Facial expression Microphone Event Interaction Gesture Red,LULA 13_PRESIDENTE_ALCKMIN VICE_x_EIMA_ES_O_SEU LADO PARA_RECONSTRUIR_O BRASIL_V,82.48,sexta-feira,578700,1429,953,❤️ #brasildaesperança #lulapresidente,39200,1,Bombou,Bombou,Mediano,Bombou
354,7143985301768260870,Person Community Pants Product World Human Standing Font Poster Outerwear Joy T-shirt Sleeve Exposed,MAIOR_REDUÇÃO DE_ASSASSINATOS_DA HISTÓRIA!_o aret_(4)_CAR,32.37,sexta-feira,158500,498,645,#jairbolsonaro #bolsonaro #jair #presidente #seguranca #brasil #liberdade #vinteedois #🇧🇷#compartilhe,10800,0,Mediano,Mediano,Mediano,Mediano
355,7144132461633490181,Blurred Happy Flag Finger Gesture Window Photograph Hand Smile Joy Fun Hairstyle,"enoaps,_ទី១០$210_ឥ១.1.",14.95,sexta-feira,256400,852,575,#futuro #bacana #brasil #parana #pr #presidente #jair #bolsonaro #jairbolsonaro #deus #patria #familia #vinteedois #brasil #🇧🇷,28300,0,Mediano,Mediano,Mediano,Bombou
356,7144311312254913797,Person Audio equipment Human News Microphone Entertainment Gesture Font Spokesperson Public speaking Product,LULA 13_PRESIDENTE_ALCKMIN VICE_OHA_BOLSONARO_ZOMBA DAS_VÍTIMAS DA_COVID,56.49,sábado,1100000,3231,18000,E as famílias que perderam familiares por conta da falta de vacina? #Eleições2022 #Lula #BrasildaEsperança,91300,1,Viral,Viral,Viral,Viral
357,7144369305210113285,Person Grass Flash photography Art Tints and shades,,14.42,sábado,572500,1672,1699,#kkkk #jair #bolsonaro #jairbolsonaro #humor #para #descontrair #brasil #um #abraco #a #todos,73200,0,Bombou,Bombou,Bombou,Viral
358,7144371995495419141,Jacket Red Person Fan Cap T-shirt Baseball cap Pink Sky Crowd Joy Hat,CURITIBA JÁ_TÁ PRONTA_LU_OLITICA_POR MAIS MULHERES_Tg_LULA_PT,29.74,sábado,627800,3087,5645,Curitiba é 13! ❤️🇧🇷 #brasildaesperança #lulapresidente2022❤️ #Lula,60700,1,Bombou,Viral,Viral,Bombou
359,7144441092887284998,Person Eyewear Cool Building Window Hat Vision care Sky Cap Microphone Baseball cap,LULA_AANZO_ALCKMIN_13_SK_MUSIC_LA_INGIDA_VE,64.25,sábado,177600,421,218,Já parou pra pensar como tá a vida dos estudantes brasileiros hoje? Escuta esse relato! #educação #lulapresidente #Lula #estudantes #eleições,13900,1,Mediano,Mediano,Flopou,Mediano
360,7144464419387591942,Human Eyewear Glasses Vision care Eyelash Event Forehead Beard,O BRASH ESTÁ_PER_CAMT,33.41,sábado,680200,2627,13500,Se prepare! Está chegando a hora do Brasil fazer bonito e voltar a dar orgulho ao seu povo. #BrasildaEsperança #Lula #brasil #Futebol #casagrande #seleçãobrasileira,38300,1,Viral,Viral,Viral,Bombou
361,7144518704032697605,Yellow Joy Sad Grass Child Happy Hat Product Toddler Smile Fun Green Person,INDE_SESTOY_Eu quero vero Bolsonaro!_BOLSONARO,16.65,sábado,6300000,15700,18800,#brasil #deus #patria #familia #obrigado #jair #bolsonaro #jairbolsonaro,657600,0,Viral,Viral,Viral,Viral
362,7144772057631411462,Water resources Body of water Water Tree Natural landscape Landscape Horizon Cloud Font Sky,"transposição não._quem fez?_QUEM_FRANCISCO_RIO SÃO_TRANSPOSICÃO DO_OPAGANDA ELEITORAL COLIGAÇÃO BRASIL DA ESPERANÇA – FEGETU_(PT/PCDOB/PV)EPSOL/REDE, SOLIDARIEDADE, PSE AGIR AVANTE E RINGS",60.28,domingo,174000,929,1132,"No Nordeste, todo mundo sabe: foi Lula quem fez a obra da transposição do São Francisco. Bolsonaro fez só 4%, mas quer levar a fama. Com o povo nordestino, essa história não se cria. #BrasildaEsperança #lulapresidente #Eleições2022",6313,1,Mediano,Bombou,Mediano,Flopou
363,7144775317385678085,Formal wear Blazer Gesture Microphone Sleeve Dress shirt Tie Suit Collar,por tudo aquilo_que ela fez pelo mundo.,53.59,domingo,192300,674,172,#jair #bolsonaro #jairbolsonaro #rainha #elizabeth #🇧🇷 #god #save #the #queen,16300,0,Mediano,Mediano,Flopou,Mediano
364,7145033272052010246,Hat Lawn ornament Tree Joy Art Person,ula_lo_Vem!,38.31,segunda-feira,174500,679,754,Tá chegando a hora de votar 13 🇧🇷❤️ vem Lular você também! #brasildaesperança #13dias #vote13 #lulapresidente,7335,1,Mediano,Mediano,Mediano,Flopou
365,7145084190671899909,Gesture Tree Cloud Sky Official Cap Outerwear Military person Clothing Hat Non-commissioned officer Military uniform Person,FORÇAS ARMADAS FORÇAS ARMADAS FORÇAS ARMIA_e o ideal de servir a pátria.,54.73,segunda-feira,474000,1994,4501,#jair #bolsonaro #jairbolsonaro #forcas #armadas #ffaa #exercito #marinha #aeronautica #fab #brasil #presidente #🇧🇷 #acima #de #tudo,54700,0,Bombou,Bombou,Viral,Bombou
366,7145165221307501829,Forehead Person Moustache Sleeve Nose Facial hair Beard Hairstyle Chin Top Joy T-shirt Mouth,13♥ M_PIAS,8.3,segunda-feira,3500000,18000,31700,Dia 02 de Outubro está chegando! Vote 13 para o #brasildaesperança #Lula #lulapresidente,273700,1,Viral,Viral,Viral,Viral
367,7145237663451188485,Chin Joy Facial hair Clothing Beard Plant Hair Forehead Moustache Facial expression Sleeve Smile,welve_PROUNI!,63.86,segunda-feira,175900,295,341,"Além do Prouni, Lula foi o presidente que mais fez universidades públicas no Brasil 🇧🇷❤️ #lulapresidente #brasildaesperança #prouni #equipelula",7442,1,Mediano,Flopou,Flopou,Flopou
368,7145403203637529862,Forehead Public speaking Event Audio equipment Spokesperson Public address system Tie Gesture Microphone,CAIXA DE FERRAMENTA_DO SER HUMANO!,59.6,terça-feira,4400000,5728,49300,#jair #bolsonaro #jairbolsonaro #presente #obrigado #karina #bacchi #biblia #sagrada #caixa #de #ferramenta #deus #patria #familia #liberdade #brasil #🇧🇷 #versiculo #povo #conhecimento,520700,0,Viral,Viral,Viral,Viral
369,7145433077567868166,Nose Chin Hairstyle Person Forehead Joy Vision care Glasses Sunglasses Facial expression Hat Organ Eyebrow White,Ea aria_CAVAL_SUIT_Op 1_LLA L_LL'A_LL_L_$13_LULA,41.8,terça-feira,2400000,7015,17200,@Mc MAGAL oficial e @MC MARKS dão a letra! Dia 02 de outubro é Lula Presidente!! #brasildaesperança #Lula #funkbr #culturabrasileira,264000,1,Viral,Viral,Viral,Viral
370,7145488577718258950,Sleeve Happy Gesture Person Font,√* LULA TE AMOX_Vem pro Spotify!_QUE EU_AMO ELE,21.5,terça-feira,184700,341,437,Vem ouvir a historia do Reginaldo e muitas outras no Spotify!,8760,1,Mediano,Flopou,Mediano,Flopou
371,7145533136821030150,Tie Forehead Publication Font Happy,PRESIDENTE BOLSONARO NA ONU_DEFESA DOS_VALORES DOS_BRASILEIROS,59.05,terça-feira,266100,1064,1183,"- O Brasil não assistirá de braços cruzados a mais um episódio dessa perseguição diabólica contra cristãos promovida pela ditadura socialista da Nicarágua. Estamos prontos para acolher padres e freiras perseguidos, facilitando ainda mais seu ingresso e instalação em nosso país. - O que ocorre hoje na Nicarágua liga um alerta para o mundo sobre a iminência de abusos ainda mais graves e desumanos, afinal de contas, se nem as igrejas, cujo trabalho religioso e social são fonte de dignidade para as pessoas, estão sendo respeitadas, quem estará imune a isso? - Por isso, como líder máximo do Brasil, país que sempre defendeu e promoveu a liberdade religiosa e que se orgulha de sua formação cristã, me sinto obrigado a denunciar essa perseguição diabólica. Não só pelo que representa hoje, mas pelo que pode representar num futuro próximo. #bolsonaro #deus #patria #familia #liberdade",26000,0,Bombou,Bombou,Bombou,Bombou
372,7145573305687313669,Joy Person Event Font Hat News Coat Poster Product World Suit,LULA 13_PRESIDENTE_ALCKMIN VICE_LULA_PRESIDENTE_ALCKMIN VICE_13_LULA_PRESIDENTE_OHA_ALCKMIN VICE_13_O BRASIL DA ESPERANÇA_Recuperar a_Educação!_AR_RE_A EDUCAÇÃO_NESSE PAÍS,65.46,terça-feira,226000,601,695,Vamos recuperar a educação nesse país ❤️🇧🇷⭐️ #brasildaesperança #educação #estudantes #lulapresidente #lula13 #universidades,13200,1,Mediano,Mediano,Mediano,Mediano
373,7145622898441489669,Entertainment Red Fan Person Product World Community Crowd Magenta Event Font,O povo está nas ruas_pedindo Lula no_primeiro turno_J_Tik Tok_henriquesol,51.66,terça-feira,232700,701,1382,O povo brasileiro está nas ruas pedindo Lula no primeiro turno! Dia 02 de outubro é 13 ⭐️🇧🇷❤️ #Lulapresidente #brasildaesperança #Lula #povobrasileiro,15200,1,Mediano,Mediano,Bombou,Mediano
374,7145806251039984901,Cool Jersey Sleeve Automotive tire Personal protective equipment Green Top Eyewear T-shirt Hairstyle Sports equipment,BORA BILL 22_ON,25.1,quarta-feira,799700,3667,5901,#jairbolsonaro #bolsonaro #jair #presidente #bora #brasil #kkkk #🇧🇷 #deus #patria #familia #liberdade,98400,0,Viral,Viral,Viral,Viral
375,7145826714134826245,Thumb Joy Person Eyelash Facial expression Font Hat Mouth Smile Gesture Happy,Cláudia Abreu tem um_recado para você:_Cláudia Abreu,8.19,quarta-feira,760900,2884,2282,"Dia 02 de Outubro, vote Lula 13 para um Brasil melhor 🇧🇷❤️⭐️ #brasildaesperança #lulapresidente",72200,1,Viral,Viral,Bombou,Viral
376,7145935876328082694,Product Blurred Person Hat Gesture Joy Event,LULA 13_PRESIDENTE_ALCKMIN VICE_JA_LU_E_ESPERANÇA_libertad_Vrijheid_freiheft,174.05,quarta-feira,372000,1045,973,Cadê os jovens aqui que vão eleger o Lula já no primeiro turno? Marca aqui nos comentários 😎🇧🇷❤️⭐️ #brasildaesperança #lulapresidente #juventude #vote13,28300,1,Bombou,Bombou,Mediano,Bombou
377,7146157816527588614,Forehead Microphone Chin Mouth Eyebrow Nose Hairstyle Lip Facial expression Head,"DEIXAR BEM CLARO_PARA O MUNDO, NE,_adidas",45.46,quinta-feira,199000,609,567,#jair #bolsonaro #onu #valores #deus #patria #familia #liberdade #verdade #escolha #brasil #🇧🇷,15800,0,Mediano,Mediano,Mediano,Mediano
378,7146179525116693765,Footwear Person Tie Collar Joy Suit Clothing Blazer Smile Sleeve Pants Suit trousers Electric blue Dress shirt,Nome_Signo_Altura_Lula.com.br_Cor_Comida,15.0,quinta-feira,5700000,26600,16700,Quer saber mais sobre o Lula e o #BrasildaEsperança ? Acesse Lula.com.br #CapCut #LulaPresidente #Lula,494000,1,Viral,Viral,Viral,Viral
379,7146249449340226821,Landscape Residential area Tower block Urban design Cityscape Water resources Plant Building Thoroughfare Water,,30.32,quinta-feira,493400,3782,6943,"- Belém/PA, 22/setembro. #jair #bolsonar #jairbolsonaro #presidente #president #brasil #brazil #belem #para #pa #setembro #moto #deus #patria #familia #liberdade #compartilhe",58600,0,Bombou,Viral,Viral,Bombou
380,7146324665932254470,Dress shirt Spokesperson Sleeve Smile Person Joy Forehead Face Tie Blazer Wrinkle Outerwear,Propostas!_nossas propostas?,9.68,quinta-feira,1600000,4855,2040,Dia 02 de outubro Vote Lula 13 pela #saude #educação #moradia e #bemestar do povo brasileiro🇧🇷❤️⭐️ #brasildaesperança #LulaPresidente #CapCut,183500,1,Viral,Viral,Bombou,Viral
381,7146508771857026309,Person Font News Joy Blazer Table Television program Electric blue Gesture,LULA_PRESIDENTE_PROGRAMA DO RATINHO_KHMHU_PC_PICAL_PAGE_RATIN_IER_RA VEZ,55.59,sexta-feira,296000,684,1582,O povo vai voltar a comer picanha outra vez ❤️⭐️🇧🇷 #LulaPresidente #brasildaesperança #Lula #povobrasileiro,19700,1,Bombou,Mediano,Bombou,Mediano
382,7146557443433041157,Audio equipment Dress shirt Person Public address system Sleeve Microphone Event Collar Spokesperson Tie Music artist,ERIC AS_IC_Eo1 país da América Latina,61.93,sexta-feira,225300,638,408,#agro #tecnologia #5g #aumento #producao #emprego #comida #alimento #mundo #brasil #🇧🇷 #presidente #jair #bolsonaro2022 #vinteedois #agronegocio,19100,0,Mediano,Mediano,Mediano,Mediano
383,7146574113539214598,Gadget World Person Display device Coat Suit Blue Gesture Television program Entertainment Electronic device,$+$_LANDIGHT_RATIN_vnssalin_o presidente_Ego_RATIN,43.02,sexta-feira,7500000,9212,20000,Um resumo pra quem perdeu a entrevista com o Ratinho 🇧🇷❤️⭐️ #brasildaesperança #LulaPresidente #Ratinho #sbt,611400,1,Viral,Viral,Viral,Viral
384,7146655199015292165,Blurred Font Mode of transport Tree Car Urban design Travel Exposed City Joy Thoroughfare Person Motor vehicle Asphalt,O_-Divinópolis/MG_23Set2022_- Logo no Jornal Nacional,72.31,sexta-feira,716000,4513,20000,#divinopolis #minas #gerais #mg #minasgerais #presidente #jair #bolsonaro #jairbolsonaro #deus #patria #familia #liberdade #brasil #🇧🇷,74700,0,Viral,Viral,Viral,Viral
385,7146758413807013125,Joy Gesture Thumb Finger Event Celebrating Happy Font Hat,w_9!_9 DIAS PARA_VOTAR 13,9.8,sexta-feira,1700000,7853,6040,Dia 02 de Outubro é dia de apertar 13 na urna! Vote pelo #brasildaesperança 🇧🇷,140200,1,Viral,Viral,Viral,Viral
