,ID,Class,Text_Post,Duracao,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas,domingo,quarta-feira,quinta-feira,segunda-feira,sexta-feira,sábado,terça-feira
341,7142936906580413702,Head Person Face Adult Female Woman Photography Portrait Sad Crying,,42.79,3100000,2217,10800,#imposto #jair #bolsonaro #diminuicao #brasil #brasileiros #🇧🇷 #presidente #jairbolsonaro #podcast,263300,0,Viral,Bombou,Viral,Viral,0,0,0,0,0,0,1
342,7142967289648893190,Photography Text Adult Male Man Person Formal Wear Accessories Tie Head Face Portrait Clothing Suit Document Driving License Id Cards,,7.89,11700000,75800,38600,Entrei pra trend 😎 #brasildaesperança #EquipeLula #lulapresidente2022❤️ #Lulapresidente,1600000,1,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
343,7143046599567019269,Adult Male Man Person Crowd Symbol Head Face,,46.39,144600,380,661,Lula sabe melhor que ninguém o que o povo brasileiro está passando e vai tirar o Brasil da fome e desemprego. #brasildaesperança #Lula #fome #desemprego #equipelula,6654,1,Mediano,Flopou,Mediano,Flopou,0,0,0,0,0,0,1
344,7143216083946786053,Advertisement Adult Male Man Person Poster Photography Face Head Body Part Finger Hand Berry Food Fruit Plant Produce Business Card Paper Text Portrait Strawberry,,44.14,167200,327,349,A #primavera vai chegar. 💐🇧🇷❤️#brasildaesperança #Lula #direitostrabalhistas #esperança,5346,1,Mediano,Flopou,Flopou,Flopou,0,1,0,0,0,0,0
345,7143238576904490245,Face Head Person Photography Portrait Electrical Device Microphone Accessories Formal Wear Tie Adult Male Man Crowd People Press Conference,,15.42,279000,822,1382,#jair #bolsonaro #bolsonaro #sincero #brasil #curiosidade #presidente #jairbolsonaro #🇧🇷 #podcast,31000,0,Bombou,Mediano,Bombou,Bombou,0,1,0,0,0,0,0
346,7143330045069724934,Body Part Finger Hand Person Head Face Adult Male Man Photography Portrait Text,,29.7,565100,3603,957,BORA TIKTOKERS! A hora de virar votos é agora ❤️🇧🇷 converse com seus amigos e familiares e bora eleger o Lula para um #brasildaesperança #EquipeLula #lulapresidente,41200,1,Bombou,Viral,Mediano,Bombou,0,1,0,0,0,0,0
347,7143393316858514694,Celebrating Person People Concert Crowd Lighting Urban Astronomy Moon Nature Night Outdoors Clothing Hat Face Head,,23.68,191100,673,608,#natal #rio #grande #do #norte #rn #luzes #celular #bacana #presidente #jair #bolsonaro #brasil #🇧🇷 #jairbolsonaro #vinteedois,18900,0,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
348,7143600673618218246,Head Person Face Adult Male Man Accessories Alcohol Beer Beverage Crowd Photography Portrait,,56.31,462800,1283,1034,#jair #bolsonaro #presidente #vinteedois #brasil #jairbolsonaro #🇧🇷,58600,0,Bombou,Bombou,Mediano,Bombou,0,0,1,0,0,0,0
349,7143612096566152454,Accessories Glasses Photography Sunglasses Face Head Person Portrait Adult Female Woman Happy Smile Body Part Mouth Teeth Selfie Text,,52.52,139900,383,261,Vamos juntos reconstruir o Brasil 🇧🇷❤️ #brasildaesperança #Lulapresidente,6085,1,Mediano,Flopou,Flopou,Flopou,0,0,1,0,0,0,0
350,7143687631988100358,Hugging Person Adult Female Woman Advertisement Face Head Computer Hardware Electronics Hardware Monitor Screen Indoors Clapperboard Airport Text,,43.61,3800000,11700,10800,"Com Lula, a vida era melhor ❤️ #brasildaesperança #Lula #lulapresidente #preço #tudocaro",407300,1,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
351,7143765546046115078,Adult Male Man Person Female Woman Head Face Baby Symbol Book Publication Wristwatch,,73.28,582100,2918,4796,Lula sabe fo poder transformador da #Educação e vai governar pra que todos tenham acesso ao ensino de qualidade #Eleições2022 #lula #Lulapresidente #brasildaesperança,56500,1,Bombou,Viral,Viral,Bombou,0,0,1,0,0,0,0
352,7143773749043645701,Head Person Face Adult Male Man,,14.5,270100,816,635,#remedio #farmacia #popular #presidente #jair #bolsonaro #jairbolsonaro #fala #brasil #verdade #🇧🇷,27200,0,Bombou,Mediano,Mediano,Bombou,0,0,1,0,0,0,0
353,7143953519387692294,People Person Advertisement Poster Adult Male Man Female Woman Accessories Glasses Face Head Crowd,,82.48,578700,1429,953,❤️ #brasildaesperança #lulapresidente,39200,1,Bombou,Bombou,Mediano,Bombou,0,0,0,0,1,0,0
354,7143985301768260870,People Person Walking Adult Male Man Clothing Coat Grass Plant Photography Advertisement Hat Footwear Shoe Poster,,32.37,158500,498,645,#jairbolsonaro #bolsonaro #jair #presidente #seguranca #brasil #liberdade #vinteedois #🇧🇷#compartilhe,10800,0,Mediano,Mediano,Mediano,Mediano,0,0,0,0,1,0,0
355,7144132461633490181,Face Head Person Photography Portrait Boy Child Male Symbol Accessories Jewelry Ring Happy,,14.95,256400,852,575,#futuro #bacana #brasil #parana #pr #presidente #jair #bolsonaro #jairbolsonaro #deus #patria #familia #vinteedois #brasil #🇧🇷,28300,0,Mediano,Mediano,Mediano,Bombou,0,0,0,0,1,0,0
356,7144311312254913797,Crowd Person People Adult Male Man Face Head Audience Electrical Device Microphone Speech,,56.49,1100000,3231,18000,E as famílias que perderam familiares por conta da falta de vacina? #Eleições2022 #Lula #BrasildaEsperança,91300,1,Viral,Viral,Viral,Viral,0,0,0,0,0,1,0
357,7144369305210113285,Architecture Building Outdoors Shelter Person Taking Cover Bulldozer Machine Face Head,,14.42,572500,1672,1699,#kkkk #jair #bolsonaro #jairbolsonaro #humor #para #descontrair #brasil #um #abraco #a #todos,73200,0,Bombou,Bombou,Bombou,Viral,0,0,0,0,0,1,0
358,7144371995495419141,People Person Clothing Hat Accessories Glasses Baseball Cap Cap Baby Purple Body Part Finger Hand Flag Helmet Head,,29.74,627800,3087,5645,Curitiba é 13! ❤️🇧🇷 #brasildaesperança #lulapresidente2022❤️ #Lula,60700,1,Bombou,Viral,Viral,Bombou,0,0,0,0,0,1,0
359,7144441092887284998,Adult Male Man Person Baseball Cap Cap Clothing Hat Musical Instrument Bagpipe Crowd Face Head Performer Solo Performance,,64.25,177600,421,218,Já parou pra pensar como tá a vida dos estudantes brasileiros hoje? Escuta esse relato! #educação #lulapresidente #Lula #estudantes #eleições,13900,1,Mediano,Mediano,Flopou,Mediano,0,0,0,0,0,1,0
360,7144464419387591942,Face Head Person Photography Portrait Accessories Glasses Adult Male Man Ball Football Soccer Soccer Ball Sport People Earring Jewelry Text Advertisement Computer Hardware Electronics Hardware,,33.41,680200,2627,13500,Se prepare! Está chegando a hora do Brasil fazer bonito e voltar a dar orgulho ao seu povo. #BrasildaEsperança #Lula #brasil #Futebol #casagrande #seleçãobrasileira,38300,1,Viral,Viral,Viral,Bombou,0,0,0,0,0,1,0
361,7144518704032697605,Face Head Person Photography Portrait Clothing Coat Child Female Girl Happy T-Shirt Cap Hat Laughing Adult Woman Smile Jacket Motorcycle Transportation Vehicle City Crying Sad Lady,,16.65,6300000,15700,18800,#brasil #deus #patria #familia #obrigado #jair #bolsonaro #jairbolsonaro,657600,0,Viral,Viral,Viral,Viral,0,0,0,0,0,1,0
362,7144772057631411462,Advertisement Nature Outdoors Sea Water Beach Coast Shoreline Poster Land Waterfront Text,,60.28,174000,929,1132,"No Nordeste, todo mundo sabe: foi Lula quem fez a obra da transposição do São Francisco. Bolsonaro fez só 4%, mas quer levar a fama. Com o povo nordestino, essa história não se cria. #BrasildaEsperança #lulapresidente #Eleições2022",6313,1,Mediano,Bombou,Mediano,Flopou,1,0,0,0,0,0,0
363,7144775317385678085,Accessories Formal Wear Tie Clothing Suit Adult Male Man Person Necktie Coat Face Head Photography Portrait Jacket People Blazer,,53.59,192300,674,172,#jair #bolsonaro #jairbolsonaro #rainha #elizabeth #🇧🇷 #god #save #the #queen,16300,0,Mediano,Mediano,Flopou,Mediano,1,0,0,0,0,0,0
364,7145033272052010246,Clothing Costume Person Face Head Photography Portrait People Advertisement Poster Art Adult Male Man Plant Tree Vegetation Sculpture Statue Outdoors Cosplay,,38.31,174500,679,754,Tá chegando a hora de votar 13 🇧🇷❤️ vem Lular você também! #brasildaesperança #13dias #vote13 #lulapresidente,7335,1,Mediano,Mediano,Mediano,Flopou,0,0,0,1,0,0,0
365,7145084190671899909,People Person Photography Face Head Portrait Body Part Finger Hand Adult Male Man Clothing Hat Utility Pole Military,,54.73,474000,1994,4501,#jair #bolsonaro #jairbolsonaro #forcas #armadas #ffaa #exercito #marinha #aeronautica #fab #brasil #presidente #🇧🇷 #acima #de #tudo,54700,0,Bombou,Bombou,Viral,Bombou,0,0,0,1,0,0,0
366,7145165221307501829,Clothing T-Shirt Face Head Person Photography Portrait Purple Adult Male Man Shirt Logo Symbol Beard Text Body Part Mouth Teeth,,8.3,3500000,18000,31700,Dia 02 de Outubro está chegando! Vote 13 para o #brasildaesperança #Lula #lulapresidente,273700,1,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
367,7145237663451188485,Beard Face Head Person Adult Male Man Crew Cut Hair Clapperboard,,63.86,175900,295,341,"Além do Prouni, Lula foi o presidente que mais fez universidades públicas no Brasil 🇧🇷❤️ #lulapresidente #brasildaesperança #prouni #equipelula",7442,1,Mediano,Flopou,Flopou,Flopou,0,0,0,1,0,0,0
368,7145403203637529862,People Person Publication Crowd Book Face Head Photography Portrait Adult Male Man Electrical Device Microphone Reading Credit Card Text,,59.6,4400000,5728,49300,#jair #bolsonaro #jairbolsonaro #presente #obrigado #karina #bacchi #biblia #sagrada #caixa #de #ferramenta #deus #patria #familia #liberdade #brasil #🇧🇷 #versiculo #povo #conhecimento,520700,0,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
369,7145433077567868166,Accessories Sunglasses Baseball Cap Cap Clothing Hat Glasses Face Head Person Photography Portrait Baby Body Part Finger Hand Text T-Shirt,,41.8,2400000,7015,17200,@Mc MAGAL oficial e @MC MARKS dão a letra! Dia 02 de outubro é Lula Presidente!! #brasildaesperança #Lula #funkbr #culturabrasileira,264000,1,Viral,Viral,Viral,Viral,0,0,0,0,0,0,1
370,7145488577718258950,Face Head Person Baby Text Art Drawing Outdoors Logo,,21.5,184700,341,437,Vem ouvir a historia do Reginaldo e muitas outras no Spotify!,8760,1,Mediano,Flopou,Mediano,Flopou,0,0,0,0,0,0,1
371,7145533136821030150,Accessories Formal Wear Tie Head Person Face Adult Male Man Photography Portrait Necktie People Frown Sad Advertisement Poster,,59.05,266100,1064,1183,"- O Brasil não assistirá de braços cruzados a mais um episódio dessa perseguição diabólica contra cristãos promovida pela ditadura socialista da Nicarágua. Estamos prontos para acolher padres e freiras perseguidos, facilitando ainda mais seu ingresso e instalação em nosso país. - O que ocorre hoje na Nicarágua liga um alerta para o mundo sobre a iminência de abusos ainda mais graves e desumanos, afinal de contas, se nem as igrejas, cujo trabalho religioso e social são fonte de dignidade para as pessoas, estão sendo respeitadas, quem estará imune a isso? - Por isso, como líder máximo do Brasil, país que sempre defendeu e promoveu a liberdade religiosa e que se orgulha de sua formação cristã, me sinto obrigado a denunciar essa perseguição diabólica. Não só pelo que representa hoje, mas pelo que pode representar num futuro próximo. #bolsonaro #deus #patria #familia #liberdade",26000,0,Bombou,Bombou,Bombou,Bombou,0,0,0,0,0,0,1
372,7145573305687313669,Crowd Person Advertisement Poster Adult Male Man Female Woman People Face Head Clothing Formal Wear Suit Audience Debate Speech,,65.46,226000,601,695,Vamos recuperar a educação nesse país ❤️🇧🇷⭐️ #brasildaesperança #educação #estudantes #lulapresidente #lula13 #universidades,13200,1,Mediano,Mediano,Mediano,Mediano,0,0,0,0,0,0,1
373,7145622898441489669,Adult Male Man Person Female Woman Head Face,,51.66,232700,701,1382,O povo brasileiro está nas ruas pedindo Lula no primeiro turno! Dia 02 de outubro é 13 ⭐️🇧🇷❤️ #Lulapresidente #brasildaesperança #Lula #povobrasileiro,15200,1,Mediano,Mediano,Bombou,Mediano,0,0,0,0,0,0,1
374,7145806251039984901,Clothing T-Shirt Photography Face Head Person Portrait Shirt Adult Male Man Logo People,,25.1,799700,3667,5901,#jairbolsonaro #bolsonaro #jair #presidente #bora #brasil #kkkk #🇧🇷 #deus #patria #familia #liberdade,98400,0,Viral,Viral,Viral,Viral,0,1,0,0,0,0,0
375,7145826714134826245,Body Part Finger Hand Person Head Face Photography Portrait Female Girl Teen Happy Smile Text,,8.19,760900,2884,2282,"Dia 02 de Outubro, vote Lula 13 para um Brasil melhor 🇧🇷❤️⭐️ #brasildaesperança #lulapresidente",72200,1,Viral,Viral,Bombou,Viral,0,1,0,0,0,0,0
376,7145935876328082694,Baseball Cap Cap Clothing Hat Adult Male Man Person Electrical Device Microphone Crowd People Photography Face Head Advertisement Poster,,174.05,372000,1045,973,Cadê os jovens aqui que vão eleger o Lula já no primeiro turno? Marca aqui nos comentários 😎🇧🇷❤️⭐️ #brasildaesperança #lulapresidente #juventude #vote13,28300,1,Bombou,Bombou,Mediano,Bombou,0,1,0,0,0,0,0
377,7146157816527588614,Head Person Face Book Publication Adult Male Man Indoors Library Photography Portrait,,45.46,199000,609,567,#jair #bolsonaro #onu #valores #deus #patria #familia #liberdade #verdade #escolha #brasil #🇧🇷,15800,0,Mediano,Mediano,Mediano,Mediano,0,0,1,0,0,0,0
378,7146179525116693765,Body Part Finger Hand Person Blazer Clothing Coat Jacket Formal Wear Suit Adult Male Man People Accessories Tie Face Head Photography Portrait Pants,,15.0,5700000,26600,16700,Quer saber mais sobre o Lula e o #BrasildaEsperança ? Acesse Lula.com.br #CapCut #LulaPresidente #Lula,494000,1,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
379,7146249449340226821,Road Outdoors Water Aerial View Architecture Building Cityscape Urban Nature Lake Bus Transportation Vehicle City,,30.32,493400,3782,6943,"- Belém/PA, 22/setembro. #jair #bolsonar #jairbolsonaro #presidente #president #brasil #brazil #belem #para #pa #setembro #moto #deus #patria #familia #liberdade #compartilhe",58600,0,Bombou,Viral,Viral,Bombou,0,0,1,0,0,0,0
380,7146324665932254470,Face Head Person Photography Portrait Formal Wear Clothing Suit Blazer Coat Jacket Adult Male Man Accessories Tie Body Part Finger Hand People Text,,9.68,1600000,4855,2040,Dia 02 de outubro Vote Lula 13 pela #saude #educação #moradia e #bemestar do povo brasileiro🇧🇷❤️⭐️ #brasildaesperança #LulaPresidente #CapCut,183500,1,Viral,Viral,Bombou,Viral,0,0,1,0,0,0,0
381,7146508771857026309,Crowd Person Adult Male Man Audience Debate Speech Clothing Footwear Shoe Face Head Accessories Formal Wear Tie,,55.59,296000,684,1582,O povo vai voltar a comer picanha outra vez ❤️⭐️🇧🇷 #LulaPresidente #brasildaesperança #Lula #povobrasileiro,19700,1,Bombou,Mediano,Bombou,Mediano,0,0,0,0,1,0,0
382,7146557443433041157,Crowd Person People Electrical Device Microphone Press Conference Adult Male Man Audience Speech Face Head,,61.93,225300,638,408,#agro #tecnologia #5g #aumento #producao #emprego #comida #alimento #mundo #brasil #🇧🇷 #presidente #jair #bolsonaro2022 #vinteedois #agronegocio,19100,0,Mediano,Mediano,Mediano,Mediano,0,0,0,0,1,0,0
383,7146574113539214598,Crowd Person Adult Male Man Accessories Formal Wear Tie Conversation Face Head Audience Speech People,,43.02,7500000,9212,20000,Um resumo pra quem perdeu a entrevista com o Ratinho 🇧🇷❤️⭐️ #brasildaesperança #LulaPresidente #Ratinho #sbt,611400,1,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
384,7146655199015292165,People Person City Crowd Adult Male Man Parade Road Street Urban Transportation Vehicle Car,,72.31,716000,4513,20000,#divinopolis #minas #gerais #mg #minasgerais #presidente #jair #bolsonaro #jairbolsonaro #deus #patria #familia #liberdade #brasil #🇧🇷,74700,0,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
385,7146758413807013125,Body Part Finger Hand Person Face Head Photography Portrait Clothing Hat Baseball Cap Cap People Adult Male Man T-Shirt Accessories Glasses,,9.8,1700000,7853,6040,Dia 02 de Outubro é dia de apertar 13 na urna! Vote pelo #brasildaesperança 🇧🇷,140200,1,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
386,7146908934715084037,Face Head Person Photography Portrait Adult Female Woman Kissing Romantic Accessories Earring Jewelry,,56.42,241800,1185,2320,#presidente #jair #bolsonaro #jairbolsonaro #futuro #deus #patria #familia #liberdade #brasil #🇧🇷,26900,0,Mediano,Bombou,Bombou,Bombou,1,0,0,0,0,0,0
387,7146954881847348486,Adult Male Man Person Advertisement People Poster Crowd Face Head Concert Audience Computer Hardware Electronics Hardware Text,,84.03,389700,997,2384,Por um #brasildaesperança #lulapresidente #Lula 🇧🇷❤️⭐️,25700,1,Bombou,Bombou,Bombou,Bombou,1,0,0,0,0,0,0
388,7146966494818159878,Person Adult Male Man Flag Brazil Flag Animal Bird Fish Sea Life Shark Clothing Footwear Shoe Hat,,70.03,306500,1464,3190,#hoje #jair #bolsonaro #presidente #vinteedois #campinas #sao #paulo #sp #brasil #deus #patria #familia #jairbolsonaro #liberdade #🇧🇷,23600,0,Bombou,Bombou,Bombou,Mediano,1,0,0,0,0,0,0
389,7147031236970548485,Face Head Person Adult Male Man Crowd Paper Advertisement Poster,,49.13,294700,699,2865,A esperança vai vencer o medo! #brasildaesperança #Live #lulapresidente,15800,1,Bombou,Mediano,Bombou,Mediano,1,0,0,0,0,0,0
390,7147299061391969542,Accessories Sunglasses Body Part Finger Hand Person Clothing T-Shirt Face Head Photography Portrait Advertisement Heart Symbol,,73.26,332200,1309,1490,Faz o L e vem ❤️🇧🇷⭐️ #brasildaesperança #LulaPresidente #lula,24600,1,Bombou,Bombou,Bombou,Bombou,0,0,0,1,0,0,0
391,7147312977522232581,Face Head Person Photography Portrait Lighting People Baby Accessories Glasses,,20.94,224900,837,0,#vinteedois #presidente #jair #bolsonaro #jairbolsonaro #deus #patria #familia #liberdade #respeito #senhora #brasil #🇧🇷 #domingo,8635,0,Mediano,Mediano,Flopou,Flopou,1,0,0,0,0,0,0
